,subject,value,hemi,region,sex,age,yeo_label
9196,36574,0.040785917763488014,right,187,M,16.041,Ventral Attention
9197,36657,0.03854244353216998,right,187,F,16.255,Ventral Attention
9198,36352,0.03794591319469602,right,187,M,16.444,Ventral Attention
9199,35949,0.039531758535143555,right,187,M,16.956,Ventral Attention
9200,35671,0.036583063636670334,right,187,F,16.992,Ventral Attention
9201,35545,0.03491859262493697,right,187,F,17.129,Ventral Attention
9202,35580,0.03820367157788402,right,187,M,17.273,Ventral Attention
9203,35306,0.03849291504795761,right,187,M,17.614,Ventral Attention
9204,34839,0.03858372057003648,right,187,F,18.022,Ventral Attention
9205,35241,0.037639201081161824,right,187,F,18.114,Ventral Attention
9206,34884,0.03603625408374729,right,187,M,18.311,Ventral Attention
9207,33825,0.04023305730368907,right,187,M,18.855,Ventral Attention
9208,33734,0.03851147586408523,right,187,M,19.082,Ventral Attention
9209,35253,0.03618525197738801,right,187,M,19.154,Ventral Attention
9210,33278,0.04010687206202254,right,187,F,19.764,Ventral Attention
9211,33199,0.03696146095586843,right,187,F,19.901,Ventral Attention
9212,33002,0.037279158784396436,right,187,F,20.339,Ventral Attention
9213,33882,0.035136732552027906,right,187,F,21.607,Ventral Attention
9214,32924,0.03804377386776564,right,187,F,22.563,Ventral Attention
9215,29949,0.03861189011987361,right,187,F,26.428,Ventral Attention
9216,49134,0.04638422167795662,left,85,F,1.131,SomatoMotor
9217,49112,0.041378428061322255,left,85,F,1.982,SomatoMotor
9218,48233,0.042342702789797626,left,85,M,1.988,SomatoMotor
9219,49050,0.04355985129433544,left,85,F,1.993,SomatoMotor
9220,49041,0.04298776638976135,left,85,M,1.996,SomatoMotor
9221,49225,0.041049171711867824,left,85,F,1.999,SomatoMotor
9222,47979,0.04390611096795006,left,85,M,2.001,SomatoMotor
9223,49196,0.04247702913903711,left,85,F,2.004,SomatoMotor
9224,48184,0.04263784559955416,left,85,M,2.007,SomatoMotor
9225,49078,0.041540914517086705,left,85,M,2.01,SomatoMotor
9226,42019,0.04065733406900885,left,85,M,3.816,SomatoMotor
9227,41807,0.03801818251190002,left,85,M,3.904,SomatoMotor
9228,41716,0.04021601687178406,left,85,M,3.907,SomatoMotor
9229,41854,0.03937411060153099,left,85,M,3.915,SomatoMotor
9230,41651,0.038174085046309016,left,85,M,3.948,SomatoMotor
9231,41547,0.04029115180900455,left,85,M,3.973,SomatoMotor
9232,41519,0.04109069481707252,left,85,M,3.981,SomatoMotor
9233,41463,0.03840569873660127,left,85,M,4.074,SomatoMotor
9234,41458,0.037833091545623004,left,85,M,4.112,SomatoMotor
9235,40033,0.04374599060876189,left,85,M,5.899,SomatoMotor
9236,39066,0.03804260086720599,left,85,M,6.877,SomatoMotor
9237,44444,0.03882904974031449,left,85,F,7.149,SomatoMotor
9238,37972,0.04019318292467205,left,85,M,8.016,SomatoMotor
9239,36824,0.03898381622387907,left,85,M,9.775,SomatoMotor
9240,36464,0.040369784195756216,left,85,M,9.945,SomatoMotor
9241,36291,0.041974213250199156,left,85,M,10.036,SomatoMotor
9242,41759,0.03754414776617992,left,85,F,10.259,SomatoMotor
9243,41645,0.035707412221659615,left,85,F,10.322,SomatoMotor
9244,41372,0.037453623308160704,left,85,F,10.957,SomatoMotor
9245,41083,0.038402983710844524,left,85,F,11.154,SomatoMotor
9246,40706,0.03977244100682183,left,85,F,11.231,SomatoMotor
9247,34847,0.03740758721413968,left,85,M,12.027,SomatoMotor
9248,39834,0.0378798639994694,left,85,F,12.255,SomatoMotor
9249,39599,0.03961217947428473,left,85,F,12.329,SomatoMotor
9250,34110,0.039310812004848636,left,85,M,12.929,SomatoMotor
9251,39437,0.037302128251244966,left,85,F,13.005,SomatoMotor
9252,33111,0.03868271261796371,left,85,M,13.992,SomatoMotor
9253,32479,0.04007927284820188,left,85,M,14.921,SomatoMotor
9254,32287,0.03989344867620084,left,85,M,14.984,SomatoMotor
9255,37169,0.03785160839111586,left,85,F,15.107,SomatoMotor
9256,37693,0.03788713357448655,left,85,F,15.14,SomatoMotor
9257,36831,0.03880177411095042,left,85,F,15.775,SomatoMotor
9258,36374,0.03782048850444468,left,85,F,15.836,SomatoMotor
9259,36422,0.04055088742912358,left,85,M,15.932,SomatoMotor
9260,36574,0.042419707339993305,left,85,M,16.041,SomatoMotor
9261,36657,0.04168991436960783,left,85,F,16.255,SomatoMotor
9262,36352,0.03777740576296207,left,85,M,16.444,SomatoMotor
9263,35949,0.03852952995101705,left,85,M,16.956,SomatoMotor
9264,35671,0.04008708168544764,left,85,F,16.992,SomatoMotor
9265,35545,0.038146047165080875,left,85,F,17.129,SomatoMotor
9266,35580,0.040338961824941816,left,85,M,17.273,SomatoMotor
9267,35306,0.040071429729062816,left,85,M,17.614,SomatoMotor
9268,34839,0.04005931909650778,left,85,F,18.022,SomatoMotor
9269,35241,0.03984386182646066,left,85,F,18.114,SomatoMotor
9270,34884,0.03641068106349924,left,85,M,18.311,SomatoMotor
9271,33825,0.04070105061304899,left,85,M,18.855,SomatoMotor
9272,33734,0.039618331058504826,left,85,M,19.082,SomatoMotor
9273,35253,0.03838223121989743,left,85,M,19.154,SomatoMotor
9274,33278,0.0403050267297862,left,85,F,19.764,SomatoMotor
9275,33199,0.041235840638915784,left,85,F,19.901,SomatoMotor
9276,33002,0.036094350263576706,left,85,F,20.339,SomatoMotor
9277,33882,0.04025626143773584,left,85,F,21.607,SomatoMotor
9278,32924,0.037446028879411564,left,85,F,22.563,SomatoMotor
9279,29949,0.038024102520625234,left,85,F,26.428,SomatoMotor
9280,49134,0.04747804821987011,right,85,F,1.131,SomatoMotor
9281,49112,0.04379363808125482,right,85,F,1.982,SomatoMotor
9282,48233,0.04610669104119878,right,85,M,1.988,SomatoMotor
9283,49050,0.04495245722475833,right,85,F,1.993,SomatoMotor
9284,49041,0.04411218534083311,right,85,M,1.996,SomatoMotor
9285,49225,0.04440044061121185,right,85,F,1.999,SomatoMotor
9286,47979,0.04761006524722855,right,85,M,2.001,SomatoMotor
9287,49196,0.04450789093325624,right,85,F,2.004,SomatoMotor
9288,48184,0.043564545072399916,right,85,M,2.007,SomatoMotor
9289,49078,0.04329252567835119,right,85,M,2.01,SomatoMotor
9290,42019,0.03970194975953201,right,85,M,3.816,SomatoMotor
9291,41807,0.04037979778946988,right,85,M,3.904,SomatoMotor
9292,41716,0.04137337160024908,right,85,M,3.907,SomatoMotor
9293,41854,0.04078132804414343,right,85,M,3.915,SomatoMotor
9294,41651,0.04199734585346005,right,85,M,3.948,SomatoMotor
9295,41547,0.03803780504186087,right,85,M,3.973,SomatoMotor
9296,41519,0.04158712986438591,right,85,M,3.981,SomatoMotor
9297,41463,0.04019330998406164,right,85,M,4.074,SomatoMotor
9298,41458,0.04036981420271078,right,85,M,4.112,SomatoMotor
9299,40033,0.04346045200322491,right,85,M,5.899,SomatoMotor
9300,39066,0.03949397624422223,right,85,M,6.877,SomatoMotor
9301,44444,0.03848849450781503,right,85,F,7.149,SomatoMotor
9302,37972,0.042376897413625964,right,85,M,8.016,SomatoMotor
9303,36824,0.0401505727371518,right,85,M,9.775,SomatoMotor
9304,36464,0.04188089044008953,right,85,M,9.945,SomatoMotor
9305,36291,0.042825020842277496,right,85,M,10.036,SomatoMotor
9306,41759,0.03750455859393642,right,85,F,10.259,SomatoMotor
9307,41645,0.038225225396437294,right,85,F,10.322,SomatoMotor
9308,41372,0.03899765563323518,right,85,F,10.957,SomatoMotor
9309,41083,0.040248682356614766,right,85,F,11.154,SomatoMotor
9310,40706,0.04011474424326634,right,85,F,11.231,SomatoMotor
9311,34847,0.039335422757224084,right,85,M,12.027,SomatoMotor
9312,39834,0.04164310245045785,right,85,F,12.255,SomatoMotor
9313,39599,0.03916356367438774,right,85,F,12.329,SomatoMotor
9314,34110,0.04020938527067067,right,85,M,12.929,SomatoMotor
9315,39437,0.03879334302767136,right,85,F,13.005,SomatoMotor
9316,33111,0.041679060208367764,right,85,M,13.992,SomatoMotor
9317,32479,0.040526785437623905,right,85,M,14.921,SomatoMotor
9318,32287,0.04326600084843465,right,85,M,14.984,SomatoMotor
9319,37169,0.041659260650875767,right,85,F,15.107,SomatoMotor
9320,37693,0.037489005381714145,right,85,F,15.14,SomatoMotor
9321,36831,0.038812402669829216,right,85,F,15.775,SomatoMotor
9322,36374,0.03993496956232954,right,85,F,15.836,SomatoMotor
9323,36422,0.0404408170869552,right,85,M,15.932,SomatoMotor
9324,36574,0.0431593312317678,right,85,M,16.041,SomatoMotor
9325,36657,0.04220437314255124,right,85,F,16.255,SomatoMotor
9326,36352,0.03999914023959696,right,85,M,16.444,SomatoMotor
9327,35949,0.04154877359844861,right,85,M,16.956,SomatoMotor
9328,35671,0.03943445085331841,right,85,F,16.992,SomatoMotor
9329,35545,0.04087812519366443,right,85,F,17.129,SomatoMotor
9330,35580,0.04103495234222086,right,85,M,17.273,SomatoMotor
9331,35306,0.042024505208102095,right,85,M,17.614,SomatoMotor
9332,34839,0.04078933996190243,right,85,F,18.022,SomatoMotor
9333,35241,0.04183074078888867,right,85,F,18.114,SomatoMotor
9334,34884,0.0390302361455722,right,85,M,18.311,SomatoMotor
9335,33825,0.04229516668636582,right,85,M,18.855,SomatoMotor
9336,33734,0.04169458402361072,right,85,M,19.082,SomatoMotor
9337,35253,0.04065476470459359,right,85,M,19.154,SomatoMotor
9338,33278,0.04196871027059907,right,85,F,19.764,SomatoMotor
9339,33199,0.04234207459804147,right,85,F,19.901,SomatoMotor
9340,33002,0.037975098564429315,right,85,F,20.339,SomatoMotor
9341,33882,0.042608107053267216,right,85,F,21.607,SomatoMotor
9342,32924,0.03840408819770061,right,85,F,22.563,SomatoMotor
9343,29949,0.040851672611564714,right,85,F,26.428,SomatoMotor
9344,49134,0.03883260626145808,left,184,F,1.131,Default Mode
9345,49112,0.03871955952904069,left,184,F,1.982,Default Mode
9346,48233,0.042017991857567376,left,184,M,1.988,Default Mode
9347,49050,0.04077264477182876,left,184,F,1.993,Default Mode
9348,49041,0.04108907574029329,left,184,M,1.996,Default Mode
9349,49225,0.04301221671224063,left,184,F,1.999,Default Mode
9350,47979,0.038489199855087065,left,184,M,2.001,Default Mode
9351,49196,0.045891632168752965,left,184,F,2.004,Default Mode
9352,48184,0.04029562449836644,left,184,M,2.007,Default Mode
9353,49078,0.04501621067993798,left,184,M,2.01,Default Mode
9354,42019,0.03418589683893308,left,184,M,3.816,Default Mode
9355,41807,0.03465931214124195,left,184,M,3.904,Default Mode
9356,41716,0.03641355890352777,left,184,M,3.907,Default Mode
9357,41854,0.038183690222815744,left,184,M,3.915,Default Mode
9358,41651,0.03966875663006987,left,184,M,3.948,Default Mode
9359,41547,0.03697188452752823,left,184,M,3.973,Default Mode
9360,41519,0.04089457963616207,left,184,M,3.981,Default Mode
9361,41463,0.038840882498215094,left,184,M,4.074,Default Mode
9362,41458,0.03978523992855616,left,184,M,4.112,Default Mode
9363,40033,0.0403611394822527,left,184,M,5.899,Default Mode
9364,39066,0.03594433850739172,left,184,M,6.877,Default Mode
9365,44444,0.03490611702418981,left,184,F,7.149,Default Mode
9366,37972,0.040283313735448426,left,184,M,8.016,Default Mode
9367,36824,0.03827186591580464,left,184,M,9.775,Default Mode
9368,36464,0.040762256632637245,left,184,M,9.945,Default Mode
9369,36291,0.039795864482173086,left,184,M,10.036,Default Mode
9370,41759,0.037962835686592415,left,184,F,10.259,Default Mode
9371,41645,0.03771401049523715,left,184,F,10.322,Default Mode
9372,41372,0.040680849168942226,left,184,F,10.957,Default Mode
9373,41083,0.03916483128022265,left,184,F,11.154,Default Mode
9374,40706,0.04142687296516804,left,184,F,11.231,Default Mode
9375,34847,0.038517210684661136,left,184,M,12.027,Default Mode
9376,39834,0.03916676400757465,left,184,F,12.255,Default Mode
9377,39599,0.041426705213707185,left,184,F,12.329,Default Mode
9378,34110,0.039003403799391476,left,184,M,12.929,Default Mode
9379,39437,0.04185511938125571,left,184,F,13.005,Default Mode
9380,33111,0.0363348967933891,left,184,M,13.992,Default Mode
9381,32479,0.04030968473498708,left,184,M,14.921,Default Mode
9382,32287,0.03973768736703926,left,184,M,14.984,Default Mode
9383,37169,0.03491711588092825,left,184,F,15.107,Default Mode
9384,37693,0.03459533486960692,left,184,F,15.14,Default Mode
9385,36831,0.040955211911341056,left,184,F,15.775,Default Mode
9386,36374,0.041595864568168835,left,184,F,15.836,Default Mode
9387,36422,0.04555723595778102,left,184,M,15.932,Default Mode
9388,36574,0.04246974149637133,left,184,M,16.041,Default Mode
9389,36657,0.03878734720864619,left,184,F,16.255,Default Mode
9390,36352,0.03831764645004943,left,184,M,16.444,Default Mode
9391,35949,0.042906856201265824,left,184,M,16.956,Default Mode
9392,35671,0.04113930679775682,left,184,F,16.992,Default Mode
9393,35545,0.03897785979795358,left,184,F,17.129,Default Mode
9394,35580,0.045162445829535096,left,184,M,17.273,Default Mode
9395,35306,0.039078366427698845,left,184,M,17.614,Default Mode
9396,34839,0.040603622126469126,left,184,F,18.022,Default Mode
9397,35241,0.04133771750897525,left,184,F,18.114,Default Mode
9398,34884,0.038525299147703806,left,184,M,18.311,Default Mode
9399,33825,0.042295455616598275,left,184,M,18.855,Default Mode
9400,33734,0.04010827465625793,left,184,M,19.082,Default Mode
9401,35253,0.039653770054719296,left,184,M,19.154,Default Mode
9402,33278,0.04230621452784067,left,184,F,19.764,Default Mode
9403,33199,0.03989020365653113,left,184,F,19.901,Default Mode
9404,33002,0.03467136703126449,left,184,F,20.339,Default Mode
9405,33882,0.04110541088568844,left,184,F,21.607,Default Mode
9406,32924,0.03880766798033605,left,184,F,22.563,Default Mode
9407,29949,0.040913068244987104,left,184,F,26.428,Default Mode
9408,49134,0.03790618953656969,right,184,F,1.131,Default Mode
9409,49112,0.03942935646578192,right,184,F,1.982,Default Mode
9410,48233,0.042649405251983845,right,184,M,1.988,Default Mode
9411,49050,0.04839630719777518,right,184,F,1.993,Default Mode
9412,49041,0.042851855115968764,right,184,M,1.996,Default Mode
9413,49225,0.04113906609627999,right,184,F,1.999,Default Mode
9414,47979,0.04218217307399574,right,184,M,2.001,Default Mode
9415,49196,0.04432451197278221,right,184,F,2.004,Default Mode
9416,48184,0.040053324780704294,right,184,M,2.007,Default Mode
9417,49078,0.04404226692733518,right,184,M,2.01,Default Mode
9418,42019,0.03724844809701766,right,184,M,3.816,Default Mode
9419,41807,0.036930085066957975,right,184,M,3.904,Default Mode
9420,41716,0.0398215616152569,right,184,M,3.907,Default Mode
9421,41854,0.03894720179150763,right,184,M,3.915,Default Mode
9422,41651,0.03833741370004229,right,184,M,3.948,Default Mode
9423,41547,0.040210057236611724,right,184,M,3.973,Default Mode
9424,41519,0.043433659660167934,right,184,M,3.981,Default Mode
9425,41463,0.03944441906619836,right,184,M,4.074,Default Mode
9426,41458,0.04220980993572706,right,184,M,4.112,Default Mode
9427,40033,0.04575765354419995,right,184,M,5.899,Default Mode
9428,39066,0.03755699515954469,right,184,M,6.877,Default Mode
9429,44444,0.03807738437221535,right,184,F,7.149,Default Mode
9430,37972,0.04314325462231009,right,184,M,8.016,Default Mode
9431,36824,0.04037020691976385,right,184,M,9.775,Default Mode
9432,36464,0.044299532292401564,right,184,M,9.945,Default Mode
9433,36291,0.04370643834776369,right,184,M,10.036,Default Mode
9434,41759,0.03855662292607457,right,184,F,10.259,Default Mode
9435,41645,0.03952356707456465,right,184,F,10.322,Default Mode
9436,41372,0.0437214087970497,right,184,F,10.957,Default Mode
9437,41083,0.039903680347763856,right,184,F,11.154,Default Mode
9438,40706,0.043338640635408,right,184,F,11.231,Default Mode
9439,34847,0.039715554538548956,right,184,M,12.027,Default Mode
9440,39834,0.0426140918361766,right,184,F,12.255,Default Mode
9441,39599,0.04411889952049644,right,184,F,12.329,Default Mode
9442,34110,0.04324606111880389,right,184,M,12.929,Default Mode
9443,39437,0.04044890132099391,right,184,F,13.005,Default Mode
9444,33111,0.039315227209441334,right,184,M,13.992,Default Mode
9445,32479,0.04527880867812083,right,184,M,14.921,Default Mode
9446,32287,0.044185694188060516,right,184,M,14.984,Default Mode
9447,37169,0.041497053420742835,right,184,F,15.107,Default Mode
9448,37693,0.03438298437226304,right,184,F,15.14,Default Mode
9449,36831,0.04068943676063358,right,184,F,15.775,Default Mode
9450,36374,0.04405130201057597,right,184,F,15.836,Default Mode
9451,36422,0.04744301947413604,right,184,M,15.932,Default Mode
9452,36574,0.04346339804019449,right,184,M,16.041,Default Mode
9453,36657,0.04172038155093878,right,184,F,16.255,Default Mode
9454,36352,0.04302691668891214,right,184,M,16.444,Default Mode
9455,35949,0.04538820363889718,right,184,M,16.956,Default Mode
9456,35671,0.04254608450373962,right,184,F,16.992,Default Mode
9457,35545,0.0384567494441364,right,184,F,17.129,Default Mode
9458,35580,0.045604677554399196,right,184,M,17.273,Default Mode
9459,35306,0.04437750474839246,right,184,M,17.614,Default Mode
9460,34839,0.04428416789522864,right,184,F,18.022,Default Mode
9461,35241,0.04381715966426885,right,184,F,18.114,Default Mode
9462,34884,0.039739863384276125,right,184,M,18.311,Default Mode
9463,33825,0.0457313336106525,right,184,M,18.855,Default Mode
9464,33734,0.045989175063174056,right,184,M,19.082,Default Mode
9465,35253,0.04495703002803846,right,184,M,19.154,Default Mode
9466,33278,0.04077230353027354,right,184,F,19.764,Default Mode
9467,33199,0.039775505396797514,right,184,F,19.901,Default Mode
9468,33002,0.04196729815912994,right,184,F,20.339,Default Mode
9469,33882,0.0418249619274681,right,184,F,21.607,Default Mode
9470,32924,0.040915798881165366,right,184,F,22.563,Default Mode
9471,29949,0.046275828744816005,right,184,F,26.428,Default Mode
9472,49134,0.041726397737216384,left,56,F,1.131,Frontoparietal
9473,49112,0.03639711603228922,left,56,F,1.982,Frontoparietal
